Customer_id,Registration_date,Customer_name,Email,Phone,Total_orders,Avg_order_value,Customer_segment
86995126,12/06/2023,Bimala Bhattacharyya,sanishaurya@example.org,+914697751039,10,316.82,New
87059497,09/02/2024,Abeer Merchant,peterkuruvilla@example.net,+910387963526,5,1137.61,Regular
87107263,02/10/2024,Lakshmi Arora,parmarvansha@example.org,+918888108591,9,1659.56,Inactive
87120918,12/04/2024,Wyatt Basak,maanav92@example.com,+910505377468,10,1017.63,Inactive
87160527,09/10/2024,Gautam Ravel,pandyazaitra@example.org,+911325826385,6,1966.02,New
87200291,03/02/2024,Anya Panchal,ngandhi@example.net,+912129987003,12,526.58,Inactive
87213891,03/06/2023,Janani Malhotra,idikaamble@example.com,+914987307199,1,1382.19,New
87220860,22/04/2024,Yashvi Dua,lmane@example.net,+915023590282,6,1474.44,Regular
87222820,25/03/2023,Aadhya Padmanabhan,nkala@example.org,+918096170656,13,497.66,Inactive
87251489,04/03/2024,Reyansh Johal,ladpatrick@example.net,+914791054534,9,1940.4,Premium
87256913,01/10/2024,Abhiram Kannan,wagate@example.org,+919125464205,10,990.58,Regular
87266309,17/11/2023,Yachana Sethi,dashneel@example.com,+912738098281,19,1097.48,Regular
87266831,29/09/2024,Indira Palan,vanshachaudhari@example.net,+913719131231,17,276.09,New
87335844,29/06/2023,Chandran Chakraborty,nborah@example.com,+917358385469,11,1770.89,Premium
87444738,16/08/2023,Meghana Prabhu,comarfrado@example.net,+912007001918,9,1435.78,Inactive
87450286,25/12/2023,Harish Bedi,pathakpanini@example.org,+911622228229,9,1856.86,Premium
87457446,02/07/2024,Yashodhara Sarraf,prabhudaksha@example.com,+916371662776,7,1301.39,Premium
87463923,21/03/2024,Gagan Lal,pranit82@example.com,+916850228529,5,216.98,Inactive
87536050,02/04/2023,Rushil Raja,xrau@example.org,+916646603523,18,1857.99,Regular
87641623,25/09/2023,Isaac Rattan,iborde@example.org,+916798665565,11,1243.23,Regular
87654461,01/09/2023,Maya Amble,kalpit11@example.com,+910136137051,2,1720.18,Inactive
87669943,02/04/2023,Ikshita Rajagopalan,rsethi@example.org,+914097847587,1,1272.95,Inactive
87691707,05/04/2024,Radha Jha,subramanianveer@example.org,+917471816598,18,1423.63,Inactive
87718744,29/09/2023,Max Pandit,vamakshi09@example.com,+912812848221,6,863.84,Regular
87823209,08/04/2023,Hemang Suri,aggarwalwatika@example.net,+915979846952,18,983.94,Inactive
87889031,10/06/2023,Baghyawati Nair,apandit@example.org,+917499048288,18,836.6,Regular
87943214,02/09/2024,Samar Basak,kalabaljiwan@example.net,+918193358234,10,476.03,Inactive
87954926,07/02/2024,Yachana Mahal,raghavansanaya@example.com,+918569329227,12,1245.07,Premium
87984862,21/11/2023,Qasim Kant,qbandi@example.net,+912573254660,14,1034.45,Premium
88045094,16/12/2023,Yuvraj Memon,tanveerben@example.com,+919809794924,4,690.13,Premium
88046313,29/05/2023,Lila Dube,parth32@example.org,+910875198328,6,726.67,Premium
88067569,25/12/2023,Aayush Sengupta,lekha10@example.com,+913367647372,5,273.38,Premium
88111697,30/01/2024,Ronith Rajagopal,hemalkala@example.org,+919594249087,4,1731.14,Regular
88130777,17/10/2023,Darsh Gupta,xdash@example.org,+918488103744,16,301.23,New
88164280,09/09/2024,Saumya Barman,nakul83@example.com,+916048001993,11,745.22,Regular
88167544,15/04/2023,Fariq Chawla,nachiketgrewal@example.org,+917326538601,10,1097.35,New
88202341,20/08/2023,Jagrati Dubey,vasatika03@example.net,+916290915278,9,644.06,Inactive
88203688,16/04/2023,Chavvi Karan,hsaini@example.org,+916067392387,9,1570.98,New
88215615,16/05/2023,Falan Dar,pushtitank@example.org,+917047453272,14,1520.12,New
88223261,14/01/2024,Yoshita Suri,xiti38@example.com,+914811973924,7,532.31,Regular
88252625,27/02/2024,Kritika Jha,tripathibhavya@example.net,+919044491356,15,422.31,New
88299992,17/05/2024,Laban Bandi,ikrish@example.org,+916044493843,6,1524.68,Premium
88312515,05/02/2024,Kiaan Chhabra,peter83@example.com,+918683950412,10,544.71,Inactive
88324928,19/03/2023,Geetika Nanda,jpalla@example.org,+911669329675,13,340.65,Regular
88346104,19/03/2024,Lakshit Hari,troy@example.net,+915042749936,17,1205.49,Regular
88434834,25/10/2023,Chandresh Pingle,dayita84@example.net,+914549013650,19,1484.9,Premium
88517890,14/08/2024,Anvi Swaminathan,duttirya@example.net,+910119087925,10,1964.72,Premium
88520326,26/11/2023,Chasmum Dhaliwal,sarora@example.org,+912277505609,14,1537.05,Premium
88532418,21/10/2024,Ansh Bahl,bina13@example.com,+913215442494,12,344.66,New
88550139,11/08/2024,Oeshi Kamdar,semjanani@example.net,+915134360934,3,1910.25,New
88553721,10/09/2023,Vritti Mangat,rchoudhary@example.com,+915384110682,6,984.13,Regular
88571088,16/10/2024,Keya Krishnan,raghavannisha@example.net,+917262956668,10,1000.27,Inactive
88667557,16/04/2024,Gunbir Anand,avni95@example.net,+914652807920,10,792.85,New
88684966,08/07/2024,Jalsa Khanna,warhi99@example.com,+915005533370,10,711.72,New
88739922,27/03/2024,Harrison Yogi,borraqadim@example.com,+913430689274,4,1563.61,Regular
88745052,12/04/2024,Leena Zacharia,krishnaprabhu@example.org,+911551385769,5,516.9,Regular
88775948,27/06/2024,Yug Pal,dsankaran@example.com,+917873972066,19,227.1,New
88779806,29/07/2023,Ethan Taneja,mohammed37@example.com,+914425141669,11,679,Regular
88843865,01/10/2023,Mitesh Chaudry,jkalla@example.com,+913963407487,19,1230.62,Regular
88866835,01/11/2023,Osha Dora,ebatta@example.net,+913251161123,6,506.63,Premium
88873916,21/09/2023,Daniel Reddy,urmi43@example.net,+911623298263,16,1390.49,New
88923048,23/07/2024,Nandini Narula,michaelyogi@example.com,+915890508204,4,1202.89,Premium
88965399,28/05/2024,Darsh Sura,yachanabalakrishnan@example.net,+915674743154,3,1144.21,Regular
89028323,03/09/2023,Avni Padmanabhan,ekavirbaral@example.net,+918793765954,13,1329.47,Regular
89036169,05/03/2024,Kashvi Chaudhuri,inayabal@example.org,+914537045887,12,1133.25,Inactive
89051578,06/09/2024,Zinal Natarajan,vyasfrado@example.com,+911994009448,12,1185.5,Premium
89142848,01/01/2024,Vasudha Jain,rameshzaitra@example.org,+918906815887,11,1459.23,New
89157395,28/09/2024,Tanmayi Saraf,doctorpraneel@example.com,+913266461471,6,1782.61,Premium
89223620,21/07/2023,Udyati Malhotra,raaginimitter@example.net,+913113813116,17,579.91,Inactive
89361574,20/10/2023,Nakul Goyal,matwal@example.net,+913812242841,14,315.31,Regular
89412038,09/09/2023,Ekansh Nagi,aarinirau@example.com,+914575701999,7,937.66,New
89418072,11/10/2024,Azad Wason,ranaforum@example.com,+913488448080,18,1748.85,Regular
89472859,27/08/2023,Ekaraj Dash,harirajeshri@example.org,+913836348112,2,1181.99,Inactive
89476734,12/07/2023,Jackson Rajagopal,fganesan@example.com,+911504140269,18,1505.74,Inactive
89523804,25/04/2024,Girik Sangha,smane@example.net,+911909354917,1,1054,Inactive
89531595,13/08/2023,Balvan Bera,sankaranindali@example.net,+914682859844,6,1385.2,Regular
89617089,20/04/2024,Kamala Apte,warjasnayar@example.org,+913898334323,9,541.33,New
89619421,02/11/2023,Urvi Maharaj,imaran14@example.com,+912761574568,5,1466.13,Premium
89669139,19/03/2023,Bishakha Natarajan,egoyal@example.com,+914201259823,6,1999.64,Premium
89686431,14/08/2024,Eta Dani,pushti67@example.org,+911199510443,11,1637.7,Regular
89699655,04/02/2024,Om Chadha,bhavanisarna@example.net,+910066378113,4,1134.64,Inactive
89704218,07/10/2023,Harini Ramakrishnan,dateeiravati@example.org,+917541455837,11,1029.69,Premium
89784343,02/04/2024,Radhika Kaul,vidhimitra@example.net,+911430159648,11,673.6,Premium
89811984,26/07/2023,Saumya Yadav,mseshadri@example.net,+915999625979,3,1957.67,Regular
89867195,11/10/2023,Akshay Comar,qbarman@example.com,+918310611085,10,409.49,Premium
89874335,14/04/2023,Mitali Sheth,sinhahemang@example.org,+912129269238,15,808.55,New
89886179,10/02/2024,Ladli Shah,tarakbahri@example.net,+918232463802,4,1298.64,Inactive
89910157,19/03/2023,Dayamai Ray,jdate@example.com,+912655185000,5,1859.93,New
89950235,24/12/2023,Aarav Dayal,darsh33@example.net,+912975749481,13,1179.29,Premium
89968482,30/03/2023,Elijah Bora,vbarad@example.org,+916560410443,12,1883.93,Regular
89986926,04/11/2024,Manya Barad,vihaandey@example.net,+913773330901,18,1235.14,New
89995124,29/10/2023,Gauri Butala,ranveeranne@example.org,+915746130106,6,995.42,Premium
89998489,26/10/2024,Logan Bhasin,chadaforum@example.org,+916850875734,19,1297.04,Premium
90021871,04/08/2023,Pooja Dube,sudikshagokhale@example.org,+910950444681,2,1907.98,Regular
90038364,18/03/2024,Upadhriti Chand,ybawa@example.com,+915570774670,17,650.89,Regular
90144978,10/07/2024,Pooja Lad,kothariyashoda@example.net,+914662712497,3,1017.23,Regular
90150193,14/07/2023,Advik Rajan,siya35@example.com,+911865056144,18,783.69,Inactive
90184276,12/02/2024,Vasudha Brar,rachitraju@example.com,+917784991232,1,580.47,Inactive
90246977,05/05/2023,Yuvraj Chacko,zinal84@example.org,+913475347576,1,1375.17,Premium
90298394,22/04/2023,Urvashi Oak,tacharya@example.com,+916127998611,1,1947.79,Regular
90299101,24/06/2024,Kamala Kakar,dattalibni@example.com,+916458880705,7,291.45,Regular
90346920,14/09/2024,Idika Acharya,chaitanyatiwari@example.net,+914352548819,1,738.13,New
90372221,30/05/2023,Rajeshri Hayre,pahal62@example.com,+919263387366,6,1923.68,Regular
90448312,21/05/2024,Chandani Tata,raiishanvi@example.net,+919722121560,10,1678.01,Inactive
90586029,30/07/2024,Aarini Ray,vamakshi98@example.net,+917655138584,19,1460.86,Regular
90586443,30/08/2023,Baljiwan Pandey,vmitra@example.org,+910869942878,2,1637.32,New
90621147,05/10/2024,Vaishnavi Chowdhury,oeshibhatnagar@example.org,+916604113829,2,710.2,Premium
90647204,14/10/2023,Lipika Swaminathan,chandchaitaly@example.com,+919409371996,13,1124.52,New
90649019,07/04/2023,Omaja Sahni,meera84@example.org,+917564348738,18,1096.12,New
90665975,24/09/2023,Hamsini Dhingra,zaitra78@example.com,+917329062634,15,271.25,Inactive
90666073,10/12/2023,Pratyush Dhar,qadimtak@example.org,+910551255481,20,1969.45,Inactive
90696847,19/09/2023,Balendra Choudhary,vyanjanasharma@example.com,+915378909010,6,934.37,Regular
90743791,16/04/2023,Vidhi Saxena,yasti64@example.net,+919003391948,5,1871.81,Inactive
90745023,28/10/2023,Samarth Sathe,gillkritika@example.com,+912233599200,12,889.72,Inactive
90753712,24/06/2024,Amruta Bhatt,hkant@example.net,+915970336021,4,1408.03,Regular
90856813,05/10/2024,Neha Ramaswamy,pkeer@example.org,+914910223597,13,1624.06,Regular
90882023,12/06/2023,Benjamin Misra,craman@example.org,+917726876648,11,1137.49,Premium
90902199,27/06/2024,Faras Dua,sairajagopal@example.com,+911485483795,17,707.15,Regular
90919603,14/11/2023,Priya Chaudry,osaraf@example.com,+918985875464,10,555.97,Regular
91024604,27/08/2023,Manbir Devan,ishwarnagi@example.net,+916331040254,2,1577.27,Inactive
91072336,07/06/2023,Tristan Parmer,abhakhare@example.net,+915925237933,3,205.59,Premium
91130614,22/06/2023,Rayaan Seth,chaman96@example.org,+919679640338,7,528.12,Inactive
91144803,16/09/2023,Hemang Singhal,njain@example.com,+919950752442,16,650.17,Regular
91196901,15/04/2024,Atharv Kurian,balhaar57@example.net,+916467088294,11,1086.3,Premium
91228580,29/05/2024,Ojasvi Yadav,hiteshsekhon@example.net,+915958920329,3,330.22,Regular
91243571,15/12/2023,Ojas Deep,yashoda19@example.net,+917253789225,12,1569.19,Inactive
91291123,10/02/2024,Qarin Sama,fzacharia@example.org,+910535999206,15,1952.01,New
91312072,20/04/2024,Joshua Rana,mkakar@example.net,+918534310594,4,1518.25,Inactive
91320466,15/10/2023,Laban Raju,ryandyal@example.net,+912182736551,8,478.45,Premium
91347159,23/06/2024,Turvi Parikh,wdua@example.org,+914098940914,6,887.04,Premium
91382237,18/03/2024,Yashasvi Prasad,osanghvi@example.org,+912616587272,4,1790.07,Regular
91384030,25/12/2023,Gaurika Sheth,guneet73@example.org,+916966755401,11,1621.1,Premium
91408854,08/02/2024,Warinder Virk,eta71@example.net,+913622980382,19,555.13,New
91448742,13/04/2023,Henry Badal,chaudhryomya@example.org,+914940362251,1,1536.39,Regular
91500615,27/07/2024,Varenya Vala,nakul89@example.org,+919445728543,4,840.89,Premium
91550885,17/05/2023,Isaiah Basu,upadhyayekansh@example.org,+915229800698,14,1404.12,New
91562028,09/10/2024,Ayaan Kashyap,sachdevishwar@example.org,+917539048305,9,1141.68,Regular
91566278,24/09/2024,Keya Chadha,gdeo@example.net,+912704173257,5,1953.37,Premium
91590001,19/09/2023,Nandini Bawa,jsandhu@example.org,+918945639341,13,1304.73,Premium
91602727,31/08/2023,Rayaan Palla,yatin72@example.org,+919823493170,5,1156.54,Inactive
91614690,09/06/2023,Chaman Yohannan,mugdhakakar@example.net,+913350708864,18,289.7,Premium
91768226,09/11/2023,Vansha Walia,bhavikagour@example.net,+917679894933,11,203.02,Regular
91778474,25/02/2024,Sai Raman,jeremiah38@example.org,+918148699845,20,280.67,Regular
91789216,05/01/2024,Rajeshri Rama,iyengarchasmum@example.net,+911071822147,15,1708.89,New
91791128,18/03/2024,Warda Mand,aptejagdish@example.com,+911059202759,6,211.88,Regular
91853589,17/06/2024,Xavier Wali,jatin71@example.net,+910858948536,5,918.69,New
91868185,15/10/2023,Raghav Sathe,ekaniparmer@example.org,+919502350382,1,1657.84,New
91973128,01/07/2024,Advik Hayre,guneetwable@example.com,+912754727801,15,989.8,Premium
92027021,17/10/2024,Chatura Natt,jack25@example.com,+912941296233,5,1279.72,Inactive
92038780,03/08/2023,Geetika Bansal,minhasraagini@example.com,+919859795150,12,445,Premium
92091019,13/09/2023,Kai Subramanian,mitali48@example.com,+910799892088,10,1754.59,Regular
92098757,19/11/2023,Bhavna Mammen,umang45@example.net,+910977447626,14,1419.7,New
92118758,03/01/2024,Yadavi Bhatt,ranbirchaudhry@example.com,+914634250884,2,300.79,Regular
92123198,30/08/2023,Diya Munshi,garimadutt@example.com,+916233788456,8,224.01,Regular
92203470,10/11/2023,Chatresh Narula,vshanker@example.net,+913010851160,17,1678.84,Regular
92209869,03/10/2023,Bishakha Shah,rhora@example.net,+913695072926,19,483.76,Regular
92245432,02/06/2024,Ayushman Goel,zagate@example.net,+917707886127,12,316.16,Premium
92306841,09/02/2024,Dakshesh Kalita,balhaarbath@example.com,+913526124313,10,1915.85,New
92356639,20/07/2023,Girish Lall,nihalmani@example.net,+918704717716,10,261.81,Inactive
92404798,29/03/2023,Gautami Dayal,bosearyan@example.net,+916794691151,15,1130.02,New
92409489,09/04/2024,Deepa Devi,dhingrachaitaly@example.net,+918086554994,4,1614.57,Regular
92416428,24/01/2024,Falak Balan,isandhu@example.org,+914522681933,5,1255.2,Regular
92455970,13/06/2024,Bhavna Chada,rbakshi@example.org,+911600463006,10,1413.21,Inactive
92509376,03/09/2024,Sudiksha Dutta,gayathri09@example.org,+913768208977,15,1367.8,Regular
92583164,29/09/2023,Amruta Lad,omaja42@example.org,+913641624982,20,1027.67,Premium
92604392,16/11/2023,Kevin Palan,ati37@example.com,+913580662726,10,909,Premium
92636025,24/09/2024,Balendra Sidhu,cborah@example.org,+918849874792,14,1563.87,Inactive
92642745,07/05/2024,Nicholas Puri,ekta46@example.net,+912976140015,18,415.99,Regular
92843141,02/04/2023,Mekhala Seshadri,shethchakradhar@example.com,+916092001301,1,502.79,Premium
92885616,07/02/2024,Noah Dey,nakshraghavan@example.net,+913954332213,13,285.81,Inactive
93018527,16/05/2024,Lekha Rout,ibhargava@example.net,+917786364533,1,913.11,New
93122847,15/09/2024,Nachiket Sangha,ssabharwal@example.org,+918977946119,12,1886.44,Regular
93127511,27/08/2023,Warinder Chandran,reyansh94@example.com,+912002044353,7,453.17,Inactive
93198324,19/11/2023,Bhavya Dutta,kdugar@example.org,+918645121437,11,1742.23,Inactive
93284515,01/12/2023,Tejas Mahal,naksh19@example.org,+919143727853,2,1324.95,New
93318833,10/01/2024,Jagat Sridhar,kashvi96@example.org,+915679800880,19,490.94,New
93321933,17/03/2024,Xalak Sangha,wallawahab@example.net,+915009857342,10,566.42,Inactive
93341057,15/10/2023,Ayaan Tiwari,nagiyashica@example.net,+912233062532,20,1783.53,Inactive
93370787,16/10/2024,Oni Sahota,mallmichael@example.org,+911129508937,10,1810.06,New
93458307,25/10/2023,Jalsa Choudhury,yasti36@example.com,+918159326660,6,541.59,Inactive
93507573,23/10/2024,Raksha Prashad,ntank@example.com,+913359636515,2,555.78,Premium
93522848,29/10/2023,Mohammed Sahni,takkrishna@example.net,+913796801303,20,1875.27,Inactive
93563435,28/08/2024,Siya Sandhu,hemalwagle@example.com,+918289184451,9,313.25,New
93617659,21/09/2024,Nikita Ramanathan,arya76@example.net,+910665861592,11,1800.81,Regular
93675757,28/11/2023,Geetika Mander,cgole@example.com,+918688210815,10,665.46,Regular
93699264,14/10/2023,Bakhshi Ghose,fbalakrishnan@example.org,+912273731670,17,1846.48,Inactive
93723634,16/03/2023,Aditya Swamy,gaurangarya@example.org,+915047185705,4,1992.05,Premium
93730857,11/03/2024,Pratyush Goyal,gabrielghosh@example.net,+915243282745,6,1446.09,Premium
93735495,23/05/2023,Urvi Prasad,sanyathaman@example.org,+914690237071,7,871.15,Regular
93803038,14/10/2024,Adweta Tara,chowdhuryyashasvi@example.org,+917429197379,11,1018.05,Premium
93826036,20/03/2023,Reyansh Sarma,awason@example.org,+912625405261,19,1143.97,Premium
93867669,21/02/2024,Vrishti Bhatti,ochoudhary@example.net,+918863841928,10,1954.42,Inactive
93924203,21/04/2023,Xalak Goyal,iyengaryashoda@example.net,+919121320359,18,1360.15,Premium
93937586,04/07/2023,Pranav Solanki,hayrewarjas@example.org,+910729863960,1,651.43,New
93938425,19/04/2024,Darpan Goyal,nitaratara@example.net,+918102872624,10,1735.57,Regular
94033330,25/09/2024,Prisha Tella,joshibalveer@example.org,+916400082007,10,1747.91,Regular
94078407,23/01/2024,Praneel Baria,olata@example.org,+913022848733,4,1370.22,Premium
94137242,17/04/2023,Rohan Mallick,wasonmohammed@example.net,+917286111509,14,1592.85,New
94165062,16/08/2023,Siddharth Shroff,qsarin@example.com,+913976440717,9,793.38,Inactive
94179692,18/09/2024,Faras Bahri,wishi97@example.org,+912987884359,3,1494.14,New
94281220,05/05/2024,Teerth Balan,xdubey@example.net,+914426947273,1,325.65,Regular
94404245,14/05/2024,Quincy Chauhan,kadetamanna@example.com,+911392035916,5,564.03,Inactive
94430842,19/03/2024,Pallavi Kothari,nishakhatri@example.net,+915406530289,5,399.54,New
94453274,14/10/2024,Widisha Wali,jdixit@example.net,+919891075000,15,917.84,Regular
94486311,17/08/2023,Ladli Mani,chatterjeeimaran@example.com,+917658449064,16,1812.66,New
94529626,06/12/2023,Gavin Kaur,ldubey@example.net,+910040657734,17,1907.16,New
94552818,14/01/2024,Pooja Lalla,kritikabarad@example.org,+912565783910,2,1308.38,Inactive
94706375,05/04/2023,Urishilla Kala,pdin@example.org,+918234995797,6,1653.1,Regular
94713625,15/08/2023,Samar Deol,davesathvik@example.com,+915710064320,10,1791.16,Premium
94730288,04/07/2023,Idika Bath,yuglall@example.net,+914983861661,17,1560.64,Regular
94850985,08/11/2023,Isaac Anne,unnati97@example.org,+912623368002,8,1923.29,New
